$GPRMC,102800,A,5540.8688,N,1235.123,E,1.5,146.63,290311,A*,Temp,11.1,Light,751,Mov,2,co2,498
$GPRMC,102807,A,5540.8646,N,1235.1191,E,0.97,153.53,290311,E*,Temp,11.5,Light,773,Mov,4,co2,496
$GPRMC,102812,A,5540.8563,N,1235.115,E,1.11,311.05,290311,A*,Temp,12.4,Light,756,Mov,0,co2,502
$GPRMC,102819,A,5540.8589,N,1235.1209,E,4.11,73.67,290311,A**,Temp,13,Light,755,Mov,312,co2,498
$GPRMC,102826,A,5540.8621,N,1235.1261,E,0.74,50.99,290311,A**,Temp,13.6,Light,779,Mov,1,co2,497
$GPRMC,102833,A,5540.8558,N,1235.1236,E,5.23,178.09,290311,A*,Temp,14,Light,796,Mov,270,co2,498
$GPRMC,102840,A,5540.8484,N,1235.1308,E,3.67,161.11,290311,A*,Temp,12.9,Light,790,Mov,296,co2,492
$GPRMC,102847,A,5540.8476,N,1235.144,E,2.3,105.92,290311,E*,Temp,12.4,Light,694,Mov,4,co2,493
$GPRMC,102852,A,5540.8684,N,1235.1652,E,10.94,48.22,290311,A*,Temp,11.5,Light,699,Mov,0,co2,497
$GPRMC,102859,A,5540.8707,N,1235.1506,E,4.51,305.56,290311,A*,Temp,11.1,Light,687,Mov,231,co2,498
$GPRMC,102906,A,5540.8595,N,1235.1312,E,4.19,234.59,290311,A*,Temp,10.4,Light,690,Mov,0,co2,500
$GPRMC,102913,A,5540.8503,N,1235.1035,E,4.15,249.52,290311,A*,Temp,10.5,Light,689,Mov,238,co2,505
$GPRMC,102920,A,5540.8493,N,1235.0957,E,1.48,239.29,290311,A*,Temp,9.9,Light,677,Mov,264,co2,499
$GPRMC,102927,A,5540.8479,N,1235.0913,E,1.48,239.29,290311,E*,Temp,10,Light,697,Mov,0,co2,499
$GPRMC,102932,A,5540.8453,N,1235.0797,E,1.3,169.25,290311,A*,Temp,10.6,Light,689,Mov,1,co2,503
$GPRMC,102939,A,5540.8508,N,1235.089,E,2.79,67.69,290311,A**,Temp,11.2,Light,670,Mov,4,co2,500
$GPRMC,102946,A,5540.8533,N,1235.1072,E,3.63,82.78,290311,A**,Temp,11.1,Light,670,Mov,235,co2,502
$GPRMC,102953,A,5540.8531,N,1235.1238,E,1.91,108.69,290311,A*,Temp,11.4,Light,663,Mov,256,co2,497
$GPRMC,103000,A,5540.8513,N,1235.1364,E,3.97,130.82,290311,A*,Temp,10.6,Light,672,Mov,2,co2,505
$GPRMC,103007,A,5540.8484,N,1235.1384,E,1.28,157.42,290311,E*,Temp,10.5,Light,698,Mov,0,co2,503
$GPRMC,103012,A,5540.8228,N,1235.0788,E,21.13,230.63,290311,A*,Temp,10.2,Light,697,Mov,248,co2,497
$GPRMC,103019,A,5540.7967,N,1235.0227,E,21.13,230.63,290311,E*,Temp,10.3,Light,705,Mov,4,co2,502
$GPRMC,103024,A,5540.7766,N,1235.0309,E,16.22,204.34,290311,E*,Temp,9.7,Light,703,Mov,284,co2,505
$GPRMC,103029,A,5540.7758,N,1235.0697,E,10.05,167.69,290311,A*,Temp,9.8,Light,708,Mov,251,co2,502
$GPRMC,103036,A,5540.7844,N,1235.071,E,1.85,163.32,290311,A**,Temp,9.9,Light,664,Mov,4,co2,503
$GPRMC,103043,A,5540.8323,N,1235.105,E,3.72,68.78,290311,A***,Temp,10.1,Light,670,Mov,229,co2,506
$GPRMC,103050,A,5540.8424,N,1235.1198,E,3.87,40.39,290311,A***,Temp,10.1,Light,668,Mov,4,co2,500
$GPRMC,103057,A,5540.8469,N,1235.1283,E,3.35,96.64,290311,A***,Temp,10,Light,662,Mov,230,co2,500
$GPRMC,103104,A,5540.853,N,1235.133,E,5.9,4.17,290311,A****,Temp,9.5,Light,681,Mov,320,co2,502
$GPRMC,103111,A,5540.8465,N,1235.1104,E,6.62,244.83,290311,A**,Temp,9.5,Light,701,Mov,4,co2,501
$GPRMC,103118,A,5540.8257,N,1235.0963,E,7.99,215.14,290311,A**,Temp,9.8,Light,708,Mov,0,co2,500
$GPRMC,103125,A,5540.8406,N,1235.0987,E,2.97,333.93,290311,A**,Temp,10.2,Light,680,Mov,259,co2,502
$GPRMC,103132,A,5540.8387,N,1235.1064,E,2.33,88.34,290311,A***,Temp,10.1,Light,660,Mov,4,co2,501
$GPRMC,103139,A,5540.8426,N,1235.1152,E,3.18,56.91,290311,A***,Temp,10.4,Light,660,Mov,219,co2,500
$GPRMC,103146,A,5540.8426,N,1235.1182,E,0.92,192.92,290311,A**,Temp,10.4,Light,671,Mov,257,co2,497
$GPRMC,103153,A,5540.8582,N,1235.1288,E,9.34,357.85,290311,A**,Temp,10.5,Light,700,Mov,2,co2,501
$GPRMC,103200,A,5540.8468,N,1235.1102,E,1.73,182.43,290311,A**,Temp,10.5,Light,691,Mov,0,co2,497
$GPRMC,103207,A,5540.8325,N,1235.1058,E,1.88,83.29,290311,A***,Temp,10.8,Light,641,Mov,4,co2,499
$GPRMC,103214,A,5540.8366,N,1235.1181,E,3.44,49.2,290311,A***,Temp,10.7,Light,680,Mov,4,co2,504
$GPRMC,103221,A,5540.8368,N,1235.1171,E,1.32,324.23,290311,A**,Temp,10.5,Light,692,Mov,4,co2,504
$GPRMC,103228,A,5540.8232,N,1235.1085,E,3.02,137.87,290311,A**,Temp,10.8,Light,658,Mov,0,co2,502
$GPRMC,103235,A,5540.8211,N,1235.1099,E,0.57,21.66,290311,A***,Temp,10.7,Light,680,Mov,2,co2,506
$GPRMC,103242,A,5540.8161,N,1235.119,E,4.09,142.46,290311,A**,Temp,10.7,Light,670,Mov,0,co2,510
$GPRMC,103249,A,5540.8102,N,1235.1147,E,2.41,171.72,290311,A**,Temp,10.7,Light,676,Mov,1,co2,504
$GPRMC,103256,A,5540.8047,N,1235.1165,E,3.2,189.69,290311,A**,Temp,10.9,Light,639,Mov,0,co2,498
$GPRMC,103303,A,5540.8052,N,1235.1244,E,3.65,77.4,290311,E***,Temp,10.8,Light,645,Mov,0,co2,496
$GPRMC,103308,A,5540.8063,N,1235.1331,E,3.65,77.4,290311,E***,Temp,10.6,Light,650,Mov,0,co2,498
$GPRMC,103313,A,5540.8074,N,1235.1419,E,3.65,77.4,290311,E***,Temp,10.4,Light,645,Mov,0,co2,498
$GPRMC,103318,A,5540.7922,N,1235.1231,E,1.16,95.75,290311,A***,Temp,10.1,Light,646,Mov,0,co2,501
$GPRMC,103325,A,5540.7945,N,1235.1229,E,2.84,3.94,290311,E****,Temp,10.1,Light,637,Mov,221,co2,502
$GPRMC,103330,A,5540.7958,N,1235.1466,E,5.51,43.67,290311,A***,Temp,10.4,Light,636,Mov,276,co2,501
$GPRMC,103337,A,5540.8043,N,1235.1622,E,5.09,36.34,290311,A***,Temp,10.1,Light,622,Mov,0,co2,501
$GPRMC,103344,A,5540.8114,N,1235.1675,E,3.11,32.5,290311,A***,Temp,10.1,Light,638,Mov,264,co2,498
$GPRMC,103351,A,5540.8005,N,1235.1702,E,3.71,162.89,290311,A**,Temp,10.2,Light,640,Mov,2,co2,500
$GPRMC,103358,A,5540.7916,N,1235.1737,E,3.54,153.19,290311,A**,Temp,10.5,Light,646,Mov,0,co2,498
$GPRMC,103405,A,5540.7991,N,1235.1816,E,2.72,54.56,290311,A***,Temp,10.5,Light,643,Mov,2,co2,507
$GPRMC,103412,A,5540.8006,N,1235.1883,E,0.94,332.77,290311,A**,Temp,10,Light,676,Mov,2,co2,507
$GPRMC,103419,A,5540.8027,N,1235.1834,E,4.14,263.08,290311,A**,Temp,9.9,Light,678,Mov,0,co2,508
$GPRMC,103426,A,5540.7995,N,1235.164,E,4.07,215.52,290311,A**,Temp,9.9,Light,624,Mov,2,co2,506
$GPRMC,103433,A,5540.7926,N,1235.1662,E,2.31,84.83,290311,A***,Temp,9.9,Light,644,Mov,214,co2,514
$GPRMC,103440,A,5540.8018,N,1235.1902,E,4.66,70.43,290311,A***,Temp,9.5,Light,652,Mov,218,co2,511
$GPRMC,103447,A,5540.8084,N,1235.1883,E,2.02,55.98,290311,A***,Temp,9.1,Light,640,Mov,2,co2,510
$GPRMC,103501,A,5540.8149,N,1235.1778,E,3.22,329.16,290311,A*,Temp,9.7,Light,608,Mov,0,co2,509
$GPRMC,103508,A,5540.8134,N,1235.1804,E,2.37,111.72,290311,A*,Temp,9.4,Light,647,Mov,2,co2,502
$GPRMC,103515,A,5540.8183,N,1235.1914,E,4.08,33.84,290311,A**,Temp,9.7,Light,638,Mov,2,co2,506
$GPRMC,103522,A,5540.8262,N,1235.201,E,2.53,19.47,290311,A**,Temp,9.4,Light,679,Mov,0,co2,510
$GPRMC,103529,A,5540.8223,N,1235.1921,E,1.7,300.49,290311,A*,Temp,9.3,Light,673,Mov,246,co2,511
$GPRMC,103536,A,5540.8203,N,1235.1898,E,0.95,122.25,290311,A*,Temp,9.5,Light,639,Mov,246,co2,513
$GPRMC,103550,A,5540.8162,N,1235.2038,E,1.83,94.08,290311,E*,Temp,9.7,Light,652,Mov,1,co2,509
$GPRMC,103555,A,5540.816,N,1235.2083,E,1.83,94.08,290311,E*,Temp,9.5,Light,640,Mov,2,co2,518
$GPRMC,103600,A,5540.821,N,1235.2135,E,2.33,32.73,290311,A*,Temp,9.7,Light,650,Mov,219,co2,515
$GPRMC,103607,A,5540.8372,N,1235.2157,E,5.49,10.49,290311,A*,Temp,9.6,Light,644,Mov,0,co2,495
$GPRMC,103614,A,5540.8416,N,1235.2155,E,1.6,131.28,290311,A*,Temp,9.8,Light,644,Mov,2,co2,507
$GPRMC,103621,A,5540.8425,N,1235.2262,E,2.9,108.59,290311,E*,Temp,9.8,Light,633,Mov,224,co2,512
$GPRMC,103626,A,5540.8455,N,1235.2225,E,3,323.51,290311,A*,Temp,10,Light,631,Mov,2,co2,513
$GPRMC,103633,A,5540.8541,N,1235.2156,E,3.75,333.75,290311,E*,Temp,9.8,Light,669,Mov,260,co2,515
